"iso_a0","adm_0_name","adm_1_name","adm_2_name","gaul_level","fao_gaul_code","t_res","calendar_start_date","calendar_end_date","year","dengue_total","case_definition_standardised"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-05-23,2004-05-29,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-05-30,2004-06-05,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-06-06,2004-06-12,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-06-13,2004-06-19,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-06-20,2004-06-26,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-06-27,2004-07-03,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-07-04,2004-07-10,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-07-11,2004-07-17,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-07-18,2004-07-24,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-07-25,2004-07-31,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-08-01,2004-08-07,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-08-08,2004-08-14,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-08-15,2004-08-21,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-08-22,2004-08-28,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-08-29,2004-09-04,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-09-05,2004-09-11,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-09-12,2004-09-18,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-09-19,2004-09-25,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-09-26,2004-10-02,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-10-03,2004-10-09,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-10-10,2004-10-16,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-10-17,2004-10-23,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-10-24,2004-10-30,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-10-31,2004-11-06,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-11-07,2004-11-13,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-11-14,2004-11-20,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-11-21,2004-11-27,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-11-28,2004-12-04,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-12-05,2004-12-11,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-12-12,2004-12-18,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-12-19,2004-12-25,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2004-12-26,2005-01-01,2004,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-01-02,2005-01-08,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-01-09,2005-01-15,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-01-16,2005-01-22,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-01-23,2005-01-29,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-01-30,2005-02-05,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-02-06,2005-02-12,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-02-13,2005-02-19,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-02-20,2005-02-26,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-02-27,2005-03-05,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-03-06,2005-03-12,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-03-13,2005-03-19,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-03-20,2005-03-26,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-03-27,2005-04-02,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-04-03,2005-04-09,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-04-10,2005-04-16,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-04-17,2005-04-23,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-04-24,2005-04-30,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-05-01,2005-05-07,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-05-08,2005-05-14,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-05-15,2005-05-21,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-05-22,2005-05-28,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-05-29,2005-06-04,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-06-05,2005-06-11,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-06-12,2005-06-18,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-06-19,2005-06-25,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-06-26,2005-07-02,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-07-03,2005-07-09,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-07-10,2005-07-16,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-07-17,2005-07-23,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-07-24,2005-07-30,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-07-31,2005-08-06,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-08-07,2005-08-13,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-08-14,2005-08-20,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-08-21,2005-08-27,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-08-28,2005-09-03,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-09-04,2005-09-10,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-09-11,2005-09-17,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-09-18,2005-09-24,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-09-25,2005-10-01,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-10-02,2005-10-08,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-10-09,2005-10-15,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-10-16,2005-10-22,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-10-23,2005-10-29,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-10-30,2005-11-05,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-11-06,2005-11-12,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-11-13,2005-11-19,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-11-20,2005-11-26,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-11-27,2005-12-03,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-12-04,2005-12-10,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-12-11,2005-12-17,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-12-18,2005-12-24,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2005-12-25,2005-12-31,2005,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-01-01,2006-01-07,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-01-08,2006-01-14,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-01-15,2006-01-21,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-01-22,2006-01-28,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-01-29,2006-02-04,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-02-05,2006-02-11,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-02-12,2006-02-18,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-02-19,2006-02-25,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-02-26,2006-03-04,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-03-05,2006-03-11,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-03-12,2006-03-18,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-03-19,2006-03-25,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-03-26,2006-04-01,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-04-02,2006-04-08,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-04-09,2006-04-15,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-04-16,2006-04-22,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-04-23,2006-04-29,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-04-30,2006-05-06,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-05-07,2006-05-13,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-05-14,2006-05-20,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-05-21,2006-05-27,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-05-28,2006-06-03,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-06-04,2006-06-10,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-06-11,2006-06-17,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-06-18,2006-06-24,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-06-25,2006-07-01,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-07-02,2006-07-08,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-07-09,2006-07-15,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-07-16,2006-07-22,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-07-23,2006-07-29,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-07-30,2006-08-05,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-08-06,2006-08-12,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-08-13,2006-08-19,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-08-20,2006-08-26,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-08-27,2006-09-02,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-09-03,2006-09-09,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-09-10,2006-09-16,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-09-17,2006-09-23,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-09-24,2006-09-30,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-10-01,2006-10-07,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-10-08,2006-10-14,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-10-15,2006-10-21,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-10-22,2006-10-28,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-10-29,2006-11-04,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-11-05,2006-11-11,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-11-12,2006-11-18,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-11-19,2006-11-25,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-11-26,2006-12-02,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-12-03,2006-12-09,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-12-10,2006-12-16,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-12-17,2006-12-23,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-12-24,2006-12-30,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2006-12-31,2007-01-06,2006,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-01-07,2007-01-13,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-01-14,2007-01-20,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-01-21,2007-01-27,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-01-28,2007-02-03,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-02-04,2007-02-10,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-02-11,2007-02-17,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-02-18,2007-02-24,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-02-25,2007-03-03,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-03-04,2007-03-10,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-03-11,2007-03-17,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-03-18,2007-03-24,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-03-25,2007-03-31,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-04-01,2007-04-07,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-04-08,2007-04-14,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-04-15,2007-04-21,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-04-22,2007-04-28,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-04-29,2007-05-05,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-05-06,2007-05-12,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-05-13,2007-05-19,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-05-20,2007-05-26,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-05-27,2007-06-02,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-06-03,2007-06-09,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-06-10,2007-06-16,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-06-17,2007-06-23,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-06-24,2007-06-30,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-07-01,2007-07-07,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-07-08,2007-07-14,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-07-15,2007-07-21,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-07-22,2007-07-28,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-07-29,2007-08-04,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-08-05,2007-08-11,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-08-12,2007-08-18,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-08-19,2007-08-25,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-08-26,2007-09-01,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-09-02,2007-09-08,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-09-09,2007-09-15,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-09-16,2007-09-22,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-09-23,2007-09-29,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-09-30,2007-10-06,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-10-07,2007-10-13,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-10-14,2007-10-20,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-10-21,2007-10-27,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-10-28,2007-11-03,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-11-04,2007-11-10,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-11-11,2007-11-17,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-11-18,2007-11-24,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-11-25,2007-12-01,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-12-02,2007-12-08,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-12-09,2007-12-15,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-12-16,2007-12-22,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2007-12-23,2007-12-29,2007,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2012-12-30,2013-01-05,2012,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-01-06,2013-01-12,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-01-13,2013-01-19,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-01-20,2013-01-26,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-01-27,2013-02-02,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-02-03,2013-02-09,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-02-10,2013-02-16,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-02-17,2013-02-23,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-02-24,2013-03-02,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-03-03,2013-03-09,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-03-10,2013-03-16,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-03-17,2013-03-23,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-03-24,2013-03-30,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-03-31,2013-04-06,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-04-07,2013-04-13,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-04-14,2013-04-20,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-04-21,2013-04-27,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-04-28,2013-05-04,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-05-05,2013-05-11,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-05-12,2013-05-18,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-05-19,2013-05-25,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-05-26,2013-06-01,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-06-02,2013-06-08,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-06-09,2013-06-15,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-06-16,2013-06-22,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-06-23,2013-06-29,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-06-30,2013-07-06,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-07-07,2013-07-13,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-07-14,2013-07-20,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-07-21,2013-07-27,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-07-28,2013-08-03,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-08-04,2013-08-10,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-08-11,2013-08-17,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-08-18,2013-08-24,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-08-25,2013-08-31,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-09-01,2013-09-07,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-09-08,2013-09-14,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-09-15,2013-09-21,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-09-22,2013-09-28,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-09-29,2013-10-05,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-10-06,2013-10-12,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-10-13,2013-10-19,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-10-20,2013-10-26,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-10-27,2013-11-02,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-11-03,2013-11-09,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-11-10,2013-11-16,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-11-17,2013-11-23,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-11-24,2013-11-30,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-12-01,2013-12-07,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-12-08,2013-12-14,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-12-15,2013-12-21,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2013-12-22,2013-12-28,2013,0,"confirmed"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-01-01,2017-01-07,2017,4,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-01-08,2017-01-14,2017,7,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-01-15,2017-01-21,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-01-22,2017-01-28,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-01-29,2017-02-04,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-02-05,2017-02-11,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-02-19,2017-02-25,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-02-26,2017-03-04,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-03-05,2017-03-11,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-03-12,2017-03-18,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-03-19,2017-03-25,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-03-26,2017-04-01,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-04-02,2017-04-08,2017,3,"total"
